"interest_rate","income_ver","debt_to_income","credit_util","bankruptcy","term","issued","credit_checks"
9.93,"source_only",15.07,0.0935,0,60,"Jan2018",1
14.08,"verified",10.35,0.0449,0,36,"Jan2018",0
16.02,"not",19.78,0.2504,0,36,"Feb2018",2
6.08,"not",16.33,0.4748,0,36,"Feb2018",0
19.03,"not",5.19,0.0416,0,36,"Feb2018",4
6.07,"not",20.52,0.306,0,36,"Mar2018",6
7.97,"source_only",8.76,0.3495,0,36,"Feb2018",0
5.31,"source_only",26.65,0.4373,0,36,"Feb2018",0
21.45,"not",16.73,0.1613,0,60,"Feb2018",1
12.62,"verified",81.68,0.2801,0,36,"Feb2018",1
16.02,"not",23.01,0.2122,0,36,"Feb2018",2
9.44,"source_only",17.97,0.3515,0,36,"Feb2018",2
23.88,"verified",35.56,0.4729,0,60,"Feb2018",3
5.32,"not",11.61,0.4391,0,36,"Jan2018",0
7.34,"not",22.79,0.5373,0,36,"Mar2018",1
10.9,"source_only",19.96,0.65,0,36,"Feb2018",2
11.98,"verified",11.5,0.0777,0,60,"Mar2018",4
9.93,"source_only",13.97,0.4802,1,60,"Jan2018",0
19.42,"source_only",33.85,0.8462,0,36,"Mar2018",0
14.07,"source_only",9.78,0.8164,0,36,"Mar2018",1
15.04,"source_only",20.84,0.5715,0,60,"Mar2018",1
7.97,"source_only",19.12,0.2672,0,36,"Jan2018",2
16.02,"verified",17.96,0.7236,0,60,"Mar2018",5
18.06,"source_only",28.34,0.3569,0,36,"Feb2018",2
10.91,"not",29.62,0.2229,0,36,"Feb2018",10
9.43,"not",20.35,0.1318,0,60,"Feb2018",0
13.59,"not",14.68,0.351,0,36,"Jan2018",0
7.97,"not",20.28,0.2053,0,36,"Jan2018",2
15.04,"verified",18.19,0.8063,0,36,"Mar2018",1
25.81,"verified",14.66,0.3828,0,60,"Mar2018",2
19.42,"verified",24.65,0.1462,0,60,"Mar2018",1
24.85,"not",18.45,0.8108,1,60,"Jan2018",0
29.69,"not",9.91,0.1133,0,60,"Mar2018",2
18.06,"verified",13.65,0.7584,0,60,"Jan2018",1
14.07,"verified",20.88,0.7239,1,36,"Mar2018",2
17.09,"source_only",27.03,0.5507,0,36,"Feb2018",3
19.42,"verified",4.26,0.5904,0,60,"Mar2018",0
11.99,"verified",47.36,0.4629,0,60,"Feb2018",3
10.9,"source_only",8.95,0.1031,0,36,"Mar2018",1
11.98,"source_only",14.88,0.7603,0,60,"Mar2018",7
21.85,"source_only",8.38,0.1229,0,60,"Mar2018",7
9.44,"source_only",12.03,0.1158,0,36,"Jan2018",1
12.62,"source_only",8.47,0.3858,0,60,"Jan2018",0
15.05,"source_only",18.08,0.169,0,36,"Jan2018",1
7.35,"not",16.67,0.0453,0,36,"Feb2018",0
23.87,"source_only",29.63,0.5968,1,60,"Feb2018",2
12.61,"source_only",10.09,0.5343,0,36,"Mar2018",5
9.92,"not",9.12,0.8666,0,36,"Mar2018",0
15.05,"source_only",24.68,0.1109,0,60,"Feb2018",3
9.43,"not",18.8,0.4713,0,36,"Mar2018",1
16.02,"not",33.42,0.7198,1,36,"Jan2018",2
7.34,"source_only",2.83,0.5106,0,60,"Mar2018",1
9.43,"source_only",0.81,2e-04,0,36,"Mar2018",1
10.9,"source_only",11.24,0.2386,0,36,"Mar2018",1
23.87,"source_only",23.02,0.5573,1,36,"Mar2018",6
10.42,"not",31.02,0.6474,0,36,"Feb2018",2
17.09,"not",37.81,1.0149,0,36,"Feb2018",0
6.07,"source_only",14.58,0.2974,0,36,"Mar2018",0
9.43,"source_only",13.7,0.0709,1,36,"Mar2018",1
13.58,"not",29.4,0.246,0,60,"Mar2018",1
11.99,"verified",3.54,0.1231,0,60,"Feb2018",3
11.98,"verified",10.97,0.4385,1,36,"Mar2018",0
5.32,"source_only",3.77,0.1753,0,36,"Jan2018",0
12.62,"not",25.33,0.1725,0,60,"Jan2018",2
15.05,"source_only",7.54,0.054,0,60,"Jan2018",0
7.35,"not",17.83,0.2832,0,60,"Jan2018",3
15.04,"not",23.88,0.5467,1,60,"Mar2018",3
19.42,"not",13.11,0.5825,0,36,"Mar2018",3
6.71,"source_only",29.19,0.1055,0,36,"Feb2018",3
5.31,"not",15.27,0.5086,0,36,"Mar2018",0
12.61,"verified",14.38,0.742,1,60,"Mar2018",1
9.44,"not",21.14,0.3277,0,36,"Jan2018",7
21.45,"verified",7.24,0.6153,0,60,"Feb2018",0
6.72,"not",7.93,0.2457,0,36,"Jan2018",1
13.58,"source_only",39.25,0.7059,0,36,"Mar2018",2
9.93,"not",27.92,0.5341,1,36,"Jan2018",0
10.42,"source_only",18,0.0666,1,60,"Jan2018",4
10.42,"source_only",2.15,0.0256,0,60,"Feb2018",0
6.71,"verified",17.46,0.4892,0,36,"Mar2018",8
9.43,"source_only",17.45,0.4057,0,36,"Mar2018",3
10.41,"verified",44.75,0.3633,0,36,"Mar2018",0
14.08,"source_only",9.53,0.1471,0,60,"Jan2018",1
6.72,"source_only",11.5,0.2614,0,36,"Jan2018",1
12.61,"source_only",28.44,0.9214,0,36,"Mar2018",0
15.04,"verified",22.91,0.7541,0,36,"Mar2018",0
9.92,"source_only",3.89,0.1298,1,36,"Mar2018",3
21.85,"not",19.92,0.7767,1,60,"Mar2018",5
5.32,"verified",43.24,0.3038,0,36,"Jan2018",0
9.92,"verified",13.34,0.067,1,36,"Mar2018",2
5.31,"not",9.38,0.1951,0,36,"Mar2018",0
6.07,"source_only",28.3,0.2251,0,36,"Feb2018",4
16.02,"source_only",27.78,0.0805,0,60,"Feb2018",5
18.06,"source_only",38.79,0.1622,1,36,"Jan2018",1
20,"source_only",17.3,0.8527,0,36,"Jan2018",4
10.9,"source_only",26.89,0.4327,0,60,"Feb2018",0
7.34,"verified",28.21,0.2343,0,36,"Mar2018",0
17.09,"source_only",0,0,0,60,"Feb2018",1
6.72,"not",31.45,0.5773,0,36,"Feb2018",0
5.31,"source_only",11.12,0.0676,0,36,"Feb2018",6
15.05,"source_only",21.24,0.1829,0,60,"Jan2018",8
11.99,"not",15.95,0.5628,1,36,"Jan2018",1
7.97,"not",28.47,0.5703,1,36,"Jan2018",1
20,"verified",20.48,0.3111,0,36,"Jan2018",3
10.42,"not",28.52,0.7687,0,36,"Feb2018",6
10.41,"not",33.97,0.7218,0,36,"Mar2018",1
7.96,"source_only",22.34,0.3744,0,36,"Mar2018",2
11.98,"source_only",18.81,0.2657,0,36,"Feb2018",0
9.93,"not",10.44,0.5005,0,36,"Feb2018",0
13.59,"not",5.89,0.5691,0,36,"Jan2018",0
6.07,"not",7.56,0.679,0,36,"Mar2018",1
7.96,"source_only",4.21,0.0393,0,36,"Mar2018",1
30.17,"source_only",11.55,0.6604,1,60,"Feb2018",1
7.96,"source_only",8.83,0.0663,0,36,"Mar2018",3
7.35,"source_only",1.52,0.0442,0,36,"Jan2018",1
9.43,"source_only",19.88,0.4484,0,36,"Mar2018",1
10.91,"source_only",14.59,0.1892,1,36,"Jan2018",3
10.42,"verified",21.51,0.2863,0,36,"Jan2018",0
13.59,"not",10.4,0.3346,1,36,"Jan2018",4
13.58,"source_only",15.86,0.2834,0,36,"Feb2018",7
6.08,"verified",4.23,0.0675,0,36,"Jan2018",1
6.08,"not",5.71,0.0477,0,36,"Jan2018",3
7.97,"source_only",27.4,0.3287,0,36,"Jan2018",0
19.42,"verified",29.97,0.7698,0,60,"Mar2018",2
14.08,"not",23.65,0.1096,0,36,"Feb2018",1
13.59,"source_only",26.63,0.6065,0,60,"Jan2018",0
18.45,"not",30.88,0.7602,0,36,"Mar2018",1
16.01,"not",22.5,0.4896,1,36,"Mar2018",1
13.58,"source_only",14.53,0.215,0,60,"Mar2018",6
13.59,"source_only",8.36,0.6806,0,36,"Jan2018",5
9.93,"not",25.1,0.3787,1,36,"Jan2018",1
12.62,"verified",19.5,0.7807,1,60,"Feb2018",0
30.75,"source_only",31.5,0.0798,1,60,"Jan2018",5
24.84,"verified",17.91,0.3396,0,60,"Mar2018",0
9.93,"source_only",8.25,0.6722,0,36,"Jan2018",2
13.59,"source_only",11.14,0.025,0,36,"Jan2018",0
16.02,"not",16.62,0.3754,0,36,"Jan2018",2
6.08,"not",24.34,0.6455,0,36,"Jan2018",1
15.05,"source_only",9.24,0.3522,0,36,"Mar2018",1
9.43,"source_only",23.62,0.7231,1,36,"Feb2018",3
9.93,"source_only",6.29,0.0676,0,60,"Jan2018",1
11.99,"not",6.16,0.6702,0,36,"Jan2018",2
9.93,"not",10.95,0.153,0,36,"Jan2018",0
12.61,"source_only",8.63,0.3392,0,60,"Mar2018",0
21.45,"not",8.67,0.7675,0,60,"Jan2018",1
7.34,"not",7.45,0.1315,1,36,"Feb2018",4
13.59,"source_only",16.34,0.7806,0,36,"Feb2018",1
13.58,"source_only",25.5,0.1633,0,60,"Mar2018",0
9.43,"source_only",20.48,0.4284,0,36,"Mar2018",4
18.06,"verified",57.83,0.2306,2,60,"Feb2018",1
10.42,"not",12.58,0.2318,0,36,"Jan2018",1
12.62,"source_only",14.79,0.473,0,36,"Feb2018",4
6.71,"not",15.82,0.334,0,36,"Feb2018",0
7.96,"source_only",29.77,0.2454,0,36,"Feb2018",1
7.34,"not",15.97,0.1156,0,36,"Mar2018",0
13.58,"source_only",14.08,0.6814,0,60,"Mar2018",3
10.9,"verified",8.71,0.051,0,36,"Mar2018",1
10.9,"source_only",5.56,0.9201,1,36,"Mar2018",1
6.08,"not",9.08,0.6486,0,36,"Jan2018",0
5.32,"not",23.71,0.4054,0,36,"Jan2018",3
6.72,"not",2.16,0.1346,0,36,"Jan2018",1
9.44,"source_only",38.54,0.2257,0,60,"Jan2018",6
14.08,"source_only",18.98,0.1312,0,36,"Feb2018",2
11.99,"not",10.57,0.1359,0,36,"Jan2018",1
9.44,"source_only",18.65,0.1212,1,36,"Jan2018",2
17.47,"source_only",6.33,0.0573,1,36,"Mar2018",1
17.09,"verified",21.12,0.7599,1,36,"Feb2018",1
14.08,"source_only",16.52,0.6846,0,36,"Jan2018",4
18.45,"verified",28.09,0.3548,0,36,"Mar2018",2
13.58,"source_only",15.2,0.1347,0,36,"Feb2018",2
19.03,"verified",23.53,0.2339,0,36,"Feb2018",7
5.32,"not",7.57,0.0502,0,36,"Jan2018",0
9.92,"source_only",17.35,0.3264,0,60,"Mar2018",1
12.62,"not",10.58,0.2928,0,60,"Jan2018",2
11.99,"verified",18.15,0.0258,0,36,"Jan2018",3
10.9,"source_only",20.22,0.6514,0,36,"Mar2018",0
7.97,"not",4.56,0.6711,0,36,"Jan2018",0
11.98,"not",12.45,0.0806,0,36,"Feb2018",1
17.09,"not",21.38,1.013,0,36,"Jan2018",2
6.08,"not",2.3,0.0106,0,36,"Feb2018",2
9.93,"source_only",0.51,0.1173,0,36,"Jan2018",0
9.44,"source_only",11.98,0.0289,0,60,"Jan2018",1
7.34,"not",16.38,0.7682,0,36,"Feb2018",2
18.45,"not",33.39,0.404,0,60,"Mar2018",0
22.91,"verified",20.08,0.2925,0,36,"Feb2018",2
16.01,"source_only",21.15,0.5974,0,36,"Mar2018",6
6.71,"source_only",6.08,0.6543,0,36,"Mar2018",0
10.91,"source_only",34.78,0.4856,0,36,"Jan2018",9
17.47,"not",10.04,0.7248,1,36,"Mar2018",0
26.3,"not",12.73,0.8676,0,36,"Jan2018",7
7.97,"verified",45.25,0.5161,0,36,"Feb2018",2
7.35,"not",7.02,0.0548,0,36,"Jan2018",5
9.43,"verified",9.6,0.4163,0,36,"Mar2018",1
19.03,"source_only",15.34,0.1404,0,60,"Jan2018",3
10.41,"not",29.24,0.2834,0,60,"Mar2018",2
14.08,"not",13.48,0.2695,0,36,"Feb2018",2
15.04,"not",17.69,0.5318,0,36,"Mar2018",1
10.9,"source_only",15.38,0.1151,0,60,"Mar2018",1
9.43,"source_only",5.02,0.339,0,36,"Mar2018",1
10.91,"not",7.97,0.0536,0,36,"Jan2018",0
6.08,"verified",110.44,0.0747,0,36,"Jan2018",2
7.97,"source_only",23.24,0.2279,0,36,"Jan2018",0
7.34,"source_only",12.94,0.8312,1,36,"Mar2018",1
20.39,"verified",28.66,0.3958,0,60,"Mar2018",2
10.42,"not",7.62,0.4731,0,36,"Jan2018",1
18.45,"source_only",6.45,0.0588,0,60,"Mar2018",1
15.05,"source_only",17.24,0.2764,0,60,"Jan2018",1
13.59,"not",14.05,0.2757,0,60,"Feb2018",0
7.97,"source_only",24.39,0.658,0,36,"Feb2018",3
6.08,"not",11.9,0.3051,0,36,"Jan2018",0
5.32,"not",19.32,0.3785,1,36,"Jan2018",0
15.05,"source_only",20.25,0.7547,0,36,"Jan2018",7
17.09,"source_only",13.95,0.9173,0,36,"Jan2018",2
10.42,"source_only",0.75,9e-04,0,60,"Jan2018",0
19.03,"not",31.52,0.6503,0,60,"Feb2018",0
5.32,"source_only",7.85,0.0861,0,36,"Jan2018",2
6.08,"not",0.463358333333333,0.1622,0,36,"Jan2018",3
9.93,"source_only",19.43,0.5983,0,36,"Jan2018",1
14.08,"not",8.16,0.3076,0,36,"Feb2018",2
11.99,"source_only",16.37,0.7881,0,36,"Feb2018",0
7.96,"not",11.49,0.358,0,36,"Mar2018",0
9.93,"not",34.46,0.3552,0,36,"Feb2018",1
11.99,"source_only",34.46,0.6668,0,36,"Feb2018",0
10.9,"verified",19.77,0.1595,0,36,"Mar2018",1
9.93,"source_only",9.07,0.0765,0,36,"Feb2018",1
6.72,"source_only",7.78,0.0646,1,36,"Feb2018",3
15.05,"verified",315.94,0.1752,0,60,"Jan2018",1
14.08,"verified",15.3,0.195,0,60,"Jan2018",2
9.92,"source_only",9.99,0.0612,0,36,"Mar2018",2
15.04,"source_only",13.15,0.9093,0,60,"Mar2018",0
19.03,"source_only",16.44,0.5727,0,36,"Jan2018",2
9.43,"not",9.79,0.6842,0,60,"Mar2018",1
21.45,"verified",30.27,0.1187,0,36,"Jan2018",4
10.9,"not",34.06,0.4423,0,36,"Mar2018",5
11.98,"verified",11.39,0.2296,0,60,"Mar2018",1
20,"source_only",28.75,0.8131,0,60,"Jan2018",3
11.98,"verified",10.4,0.1595,1,36,"Feb2018",1
9.44,"source_only",13.33,0.0679,0,60,"Feb2018",0
11.99,"source_only",16.36,0.1539,0,60,"Jan2018",1
11.99,"verified",57.34,0.3068,0,60,"Feb2018",0
9.93,"source_only",12.28,0.2947,0,60,"Feb2018",1
13.59,"not",24.04,0.4481,0,36,"Jan2018",3
9.43,"not",18.76,0.15,0,36,"Mar2018",1
15.04,"verified",18.6,0.7099,0,60,"Mar2018",0
16.02,"source_only",30.43,0.6332,1,36,"Jan2018",0
17.09,"not",30.26,0.2664,0,60,"Feb2018",3
10.42,"not",8.15,0.6934,0,36,"Feb2018",0
10.41,"not",20.66,0.3075,0,36,"Feb2018",1
17.09,"source_only",18.79,0.2496,0,60,"Feb2018",2
18.06,"not",25.88,0.7009,0,60,"Jan2018",0
16.02,"verified",25.62,0.7368,0,36,"Feb2018",2
7.35,"not",25.89,0.452,0,36,"Jan2018",2
10.91,"source_only",18.35,0.169,0,60,"Feb2018",1
21.45,"source_only",6.27,0.6622,0,60,"Jan2018",1
6.71,"source_only",30.69,0.2138,0,36,"Mar2018",0
18.06,"verified",23.52,0.6297,0,60,"Jan2018",2
10.42,"not",5.73,0.5334,0,36,"Feb2018",0
6.08,"not",11.39,1.0686,0,36,"Jan2018",1
10.9,"not",27.85,0.4477,1,36,"Mar2018",1
9.93,"not",7.05,0.0604,0,36,"Jan2018",3
28.72,"verified",35.78,0.4497,0,60,"Jan2018",12
10.9,"source_only",12.6,0.4114,0,36,"Feb2018",1
10.9,"not",12.78,0.721,1,36,"Mar2018",1
9.93,"not",10.91,0.1856,1,36,"Jan2018",1
7.97,"verified",1.64,0.0352,0,36,"Jan2018",0
6.07,"source_only",26.48,0.467,0,36,"Feb2018",0
10.91,"not",28.8,0.3002,0,36,"Jan2018",6
9.44,"verified",22.26,0.2607,0,36,"Jan2018",5
10.9,"source_only",29.54,0.2791,0,60,"Mar2018",9
9.44,"verified",13.4,0.1723,0,60,"Jan2018",0
7.97,"source_only",18.41,0.4416,0,36,"Feb2018",3
20,"verified",19.71,0.7579,0,36,"Jan2018",5
12.62,"not",30.08,0.1386,0,36,"Feb2018",1
6.71,"not",19.79,0.2859,1,36,"Mar2018",0
11.99,"source_only",14.02,0.2325,0,36,"Jan2018",1
17.09,"verified",35.3,0.5553,1,36,"Jan2018",0
15.04,"source_only",8,0.1042,0,36,"Mar2018",4
11.98,"source_only",7.65,0.4427,0,60,"Mar2018",3
6.07,"source_only",27.17,0.2104,0,36,"Mar2018",1
21.45,"verified",47.68,0.4133,0,36,"Jan2018",2
20,"verified",43.14,0.6152,0,36,"Jan2018",1
11.99,"source_only",9.14,0.0832,0,36,"Mar2018",2
24.84,"verified",40.46,0.2545,0,60,"Mar2018",0
18.06,"source_only",6.07,0.0598,0,36,"Feb2018",8
7.35,"source_only",28.74,0.2653,0,36,"Feb2018",2
11.98,"source_only",21.6,0.1599,0,60,"Mar2018",2
6.08,"not",29.2,0.221,0,36,"Feb2018",1
26.3,"source_only",25.13,0.5714,0,60,"Jan2018",3
15.05,"verified",16.05,0.6503,0,36,"Feb2018",2
11.98,"verified",106.66,0.6007,0,36,"Mar2018",3
15.05,"verified",16.89,0.096,0,36,"Feb2018",0
19.03,"verified",25.09,0.7807,0,60,"Mar2018",1
10.91,"source_only",10.48,0.06,0,36,"Feb2018",0
7.96,"source_only",8.11,0.1788,0,36,"Mar2018",2
16.02,"not",13.58,0.1618,0,60,"Feb2018",4
5.32,"source_only",2.04,0.2373,0,36,"Feb2018",0
11.99,"source_only",20.83,0.3369,0,36,"Jan2018",1
19.42,"source_only",23.68,0.7569,0,36,"Mar2018",4
6.71,"not",20.08,0.1352,0,36,"Mar2018",0
7.34,"source_only",8.65,0.0797,0,36,"Mar2018",0
6.08,"source_only",3.97,0.396,0,36,"Feb2018",5
10.9,"verified",22.77,0.28,0,60,"Mar2018",3
6.72,"source_only",25.67,0.1626,0,36,"Jan2018",2
14.07,"verified",19.36,0.14,0,36,"Feb2018",1
10.9,"source_only",7.25,0.1918,0,60,"Mar2018",3
6.72,"source_only",7.36,0.2375,0,36,"Jan2018",0
13.58,"verified",15.95,0.1185,0,36,"Feb2018",0
10.42,"source_only",17.01,0.3843,0,60,"Jan2018",2
10.41,"source_only",33.12,0.7921,0,36,"Mar2018",1
7.96,"not",10.47,0.1168,0,36,"Mar2018",2
11.98,"source_only",13.2,0.5553,0,60,"Mar2018",0
11.99,"source_only",17.46,0.1341,1,36,"Jan2018",5
7.35,"not",18.95,0.2557,0,36,"Jan2018",0
13.59,"not",11.69,0.0345,0,60,"Feb2018",0
6.08,"not",11.2,0.2694,0,36,"Feb2018",1
12.61,"source_only",11.19,0.2126,0,36,"Mar2018",3
12.62,"verified",17.69,0.4667,0,60,"Jan2018",1
15.05,"not",42.03,0.8005,1,60,"Feb2018",5
15.05,"source_only",11.33,0.5051,0,60,"Jan2018",1
15.04,"not",26.82,0.1752,0,60,"Mar2018",4
9.43,"source_only",37.8,0.4745,0,60,"Feb2018",0
12.62,"source_only",29.59,0.627,0,36,"Jan2018",2
11.99,"verified",26.95,0.0995,0,60,"Jan2018",0
11.99,"source_only",18.29,0.7765,0,36,"Jan2018",1
14.08,"not",30.76,0.6566,0,36,"Jan2018",2
5.32,"source_only",16.32,0.0528,0,36,"Feb2018",4
14.07,"source_only",27.37,0.2853,0,60,"Mar2018",0
10.9,"source_only",2.84,0.0706,0,36,"Mar2018",1
13.59,"source_only",19.31,0.2474,0,60,"Feb2018",5
18.45,"source_only",21.77,0.8251,0,36,"Mar2018",2
18.06,"verified",16.44,0.0755,0,36,"Feb2018",1
6.72,"source_only",29.12,0.1755,1,36,"Feb2018",0
19.42,"verified",24.98,0.5608,0,60,"Mar2018",0
9.92,"verified",17.53,0.1382,0,36,"Mar2018",4
10.42,"source_only",19.92,0.8172,0,36,"Feb2018",2
7.35,"source_only",21.16,0.3583,0,60,"Jan2018",1
14.08,"source_only",7.64,0.4491,0,60,"Feb2018",0
14.08,"not",22.88,0.4694,0,36,"Jan2018",1
5.31,"source_only",12.86,0.0477,0,36,"Mar2018",2
15.05,"verified",39.48,0.3299,0,36,"Feb2018",0
14.08,"not",20.52,0.5132,1,60,"Feb2018",5
11.99,"source_only",5.98,0.0697,0,60,"Jan2018",1
7.96,"source_only",19.26,0.3682,0,36,"Mar2018",5
7.96,"source_only",10.3,0.1311,0,36,"Mar2018",3
9.44,"not",4.94,0.0119,0,60,"Feb2018",0
13.58,"verified",29.45,0.2142,0,36,"Mar2018",1
7.34,"not",7.28,0.0887,0,36,"Mar2018",0
5.31,"not",11.77,0.2663,1,36,"Mar2018",1
6.71,"source_only",16.18,0.084,0,36,"Mar2018",0
5.31,"verified",2.19,0.0135,0,36,"Mar2018",4
11.99,"source_only",9.1,0.1385,0,36,"Jan2018",6
6.72,"not",9.43,0.3599,0,36,"Jan2018",0
11.99,"not",19.42,0.7734,0,36,"Feb2018",0
5.32,"not",21.39,0.0452,0,36,"Jan2018",0
12.61,"verified",17.1,0.1219,0,60,"Mar2018",5
10.42,"not",6.43,0.983,0,36,"Jan2018",0
23.88,"verified",6.8,1.3573,0,60,"Feb2018",1
6.72,"not",26.44,0.8965,0,36,"Jan2018",1
14.07,"not",27.23,0.348,0,60,"Mar2018",1
9.44,"source_only",13.51,0.3014,0,60,"Feb2018",1
17.09,"not",33.41,0.6359,0,36,"Mar2018",2
12.62,"not",19.12,0.0984,0,60,"Jan2018",2
19.42,"source_only",34.65,0.154,1,36,"Mar2018",2
10.91,"source_only",13.73,0.3093,0,36,"Jan2018",0
14.08,"not",24.57,0.5872,0,60,"Feb2018",0
6.72,"source_only",22.4,0.4217,0,36,"Jan2018",11
10.42,"not",4.56,0.3222,0,36,"Jan2018",3
21.45,"verified",29.34,0.3736,0,60,"Jan2018",0
16.01,"not",10.85,0.2544,0,60,"Mar2018",1
11.98,"source_only",15.78,0.1179,0,36,"Mar2018",3
13.58,"verified",26.02,0.2073,0,36,"Mar2018",4
17.47,"source_only",22.86,0.295,0,60,"Mar2018",2
16.02,"source_only",14.11,0.119,1,36,"Jan2018",2
5.32,"verified",3.44,0.1531,0,36,"Jan2018",1
11.98,"source_only",25.32,0.4374,0,36,"Mar2018",0
13.59,"source_only",32.12,0.6762,0,36,"Feb2018",0
14.08,"source_only",18.16,0.6173,0,36,"Feb2018",2
9.44,"not",8.91,0.2735,0,36,"Jan2018",2
10.41,"not",12.5,0.9605,1,36,"Feb2018",6
9.92,"not",12.54,0.5946,0,36,"Mar2018",0
15.05,"not",12.37,0.6408,0,60,"Jan2018",3
9.44,"source_only",19.82,0.0202,0,60,"Feb2018",1
12.61,"not",4.02,1.0041,0,36,"Feb2018",1
21.85,"not",15.86,0.5846,0,60,"Mar2018",8
30.17,"not",30.13,0.4152,0,60,"Jan2018",0
19.42,"not",12.75,0.6241,0,36,"Mar2018",7
10.42,"source_only",22.31,0.7582,0,36,"Jan2018",0
14.08,"source_only",4.8,0.7021,1,60,"Jan2018",3
11.99,"verified",24.77,0.5279,0,60,"Jan2018",2
6.08,"source_only",26.22,0.1284,0,36,"Mar2018",4
13.58,"not",7.27,0.2568,0,36,"Mar2018",2
10.42,"verified",18.41,0.6327,0,60,"Feb2018",1
9.93,"not",17.7,0.3674,1,60,"Jan2018",2
10.9,"source_only",9.93,0.8323,0,36,"Mar2018",1
14.08,"verified",28.87,0.5694,0,36,"Feb2018",5
6.07,"verified",27.05,0.2859,0,36,"Mar2018",0
10.91,"source_only",9.51,0.7244,0,36,"Feb2018",0
9.44,"source_only",19.82,0.1571,0,36,"Feb2018",0
26.3,"verified",45.52,0.8108,0,60,"Feb2018",5
6.07,"not",3.67,0.0686,0,36,"Mar2018",2
11.99,"source_only",6.69,0.3695,0,36,"Jan2018",2
9.43,"not",33.7,0.2319,0,36,"Feb2018",3
21.45,"verified",15.68,0.2211,0,60,"Jan2018",1
14.08,"not",23.17,0.4659,0,36,"Feb2018",0
9.44,"not",24.83,0.7035,1,36,"Jan2018",1
17.09,"source_only",20.19,0.8258,0,36,"Feb2018",0
21.85,"verified",49.98,0.2369,0,60,"Mar2018",3
17.09,"verified",9.3,0.0379,0,36,"Jan2018",2
14.08,"source_only",31.26,0.4806,0,36,"Feb2018",3
13.58,"source_only",17.9,0.6824,1,36,"Mar2018",3
5.32,"not",5.1,0.0737,0,36,"Feb2018",0
12.62,"source_only",4.04,0.0857,0,36,"Feb2018",8
9.44,"source_only",10.92,0.1391,1,36,"Jan2018",6
14.07,"verified",13.66,0.902,1,60,"Mar2018",6
10.9,"source_only",18.85,0.3484,0,36,"Mar2018",1
14.08,"verified",27,0.1812,0,36,"Feb2018",5
7.97,"not",18.61,0.2907,0,36,"Feb2018",1
14.07,"source_only",4.14,0.5601,0,60,"Mar2018",0
13.58,"not",9.72,0.1585,0,60,"Mar2018",1
6.72,"not",18.99,0.5588,0,36,"Jan2018",1
16.02,"source_only",11.7,0.4822,1,60,"Jan2018",4
6.07,"source_only",14.94,0.0984,0,36,"Mar2018",3
6.72,"source_only",16.73,0.5509,1,36,"Feb2018",0
5.32,"not",8.26,0.2829,0,36,"Jan2018",0
7.96,"source_only",12.04,0.6066,1,36,"Mar2018",1
20.39,"source_only",14.04,0.745,0,36,"Mar2018",2
9.93,"not",10.44,0.0596,0,36,"Jan2018",3
18.06,"source_only",18.52,0.3238,1,60,"Feb2018",2
23.88,"verified",21.12,0.8017,0,36,"Jan2018",3
20.39,"source_only",11.28,0.9791,0,36,"Mar2018",1
12.61,"source_only",20.16,0.572,0,36,"Mar2018",10
14.08,"source_only",34.99,0.5704,0,36,"Jan2018",0
10.41,"verified",16.3,0.0957,0,36,"Mar2018",1
19.03,"not",36.16,0.8213,0,36,"Jan2018",2
6.08,"not",15.2,0.2382,0,36,"Feb2018",0
10.91,"source_only",12.11,0.7124,0,36,"Jan2018",0
7.35,"source_only",15.19,0.0713,0,36,"Jan2018",1
6.71,"not",21.79,0.3049,0,36,"Mar2018",3
10.91,"source_only",30.93,0.8191,0,36,"Jan2018",1
15.04,"source_only",19.03,0.4481,0,36,"Mar2018",1
12.61,"verified",37.03,0.3457,0,36,"Mar2018",2
7.35,"not",8.68,0.5437,0,36,"Jan2018",13
11.98,"source_only",16.55,0.7836,0,36,"Feb2018",1
14.07,"verified",35.6,0.5308,1,36,"Mar2018",0
5.31,"not",9.55,0.3994,0,36,"Mar2018",1
12.61,"verified",44.11,0.2312,0,36,"Mar2018",6
20,"verified",34.43,0.1436,0,36,"Feb2018",1
10.9,"not",0.67,0.0802,0,36,"Mar2018",1
25.82,"source_only",22.03,0.6562,0,60,"Jan2018",2
9.44,"not",22.82,0.2122,0,60,"Feb2018",1
6.08,"not",17.82,0.0774,0,36,"Jan2018",1
7.96,"not",7.63,0.0579,0,36,"Mar2018",4
17.09,"verified",29.97,0.2304,0,36,"Jan2018",0
10.41,"source_only",9.72,0.5913,0,36,"Mar2018",5
10.9,"source_only",39.27,0.5314,0,36,"Mar2018",2
17.09,"source_only",12.39,0.06,0,60,"Feb2018",1
11.98,"source_only",13.06,0.8122,0,36,"Mar2018",0
13.59,"verified",7.19,0.5648,0,60,"Feb2018",0
12.62,"source_only",11.34,0.5258,0,36,"Jan2018",0
18.06,"verified",24.86,0.5206,1,36,"Mar2018",1
6.71,"not",15.95,0.3313,0,36,"Mar2018",1
17.09,"source_only",22.56,1.022,0,36,"Jan2018",0
16.01,"verified",24.35,0.1683,0,60,"Mar2018",1
10.42,"verified",7.68,0.4152,1,36,"Jan2018",1
18.06,"source_only",11.63,0.5309,0,36,"Jan2018",0
7.35,"source_only",12.87,0.4192,0,36,"Feb2018",0
